comment_id,comment,likeCount,video_id
Ugwhyp23Nf0FPNboQ0d4AaABAg,굉장히 적극적인 백구네요 ㅋㅋㅋㅋㅋㅋㅋㅋ,90,PoycZ2OhbTw
UgxTKGt3fhnJKuTKYjd4AaABAg,백구 너무 이쁘네요😍 주인도 사랑도 모두 찾아서 행복하자💕,30,PoycZ2OhbTw
UgxTmPj752MLgAJKcP54AaABAg,"🍀마라도 고양이 보러 가기 ↓↓↓
🍀Watch Marado cat  ↓↓↓
https://youtu.be/Wm0SsAUaiHA

🍀고양이 '해모' 의 가족을 찾습니다↓↓↓
Click to watch mediation notice video for Haemo
https://youtu.be/V1UgqXd8CQI

매주 금요일 아침 8시 🐾뉴스 많.관.부🙏 
Every Friday at 8 AM, 🐾 Paw News. Like and support us🙏
Please don't forget to hit the CC button for Subtitles :) ⚙

------------------------------------------
🐾뉴스 더 보러 가기 ↓↓↓
For more Paw News  ↓↓↓
https://bit.ly/3mveNXU",112,5HoYGK7_028
UgzgdFr8zwqCMIDcXRN4AaABAg,진짜 이 뉴스 기획자와 제작자에겐 큰 상을 내려줘야,1671,5HoYGK7_028
UgyXvagcgYdW5IKR8e14AaABAg,진짜 애니멀봐 일 너무 잘한다 👏 유익한 늬우스 감사해요 ❤ 덕분에 정보도 얻고 힐링도 했습니다 😄☺️,471,5HoYGK7_028
UgxL1k6UXsBShWguEmV4AaABAg,"너무너무너므 재미있다ㅜㅠㅠㅠ 오래오래 해주세요. 힐링뿐만 아니라 실외견민 목줄 2m 이상, 뱀에 물렸을 때 대처방법 등 유익한 정보도 최고에요! 감사해요 ㅎㅎ",190,5HoYGK7_028
UgxmpNou4bvhghWOYQV4AaABAg,마당견들 목줄 길이 관련 규제가 생겨서 너무 다행입니다. 강아지들 어디에 살든 모두모두 행복하자!!,29,5HoYGK7_028
UgzEYf2JkhsIV2-8d_R4AaABAg,시작부터 끝까지 단 1초도 놓칠 수 없는 포인트가 가득하네요. 제작진 님들 사랑해요~~^^ ❤❤❤,247,5HoYGK7_028
UgxxdO-KWq4FwaQ6WCd4AaABAg,"와.... 편집센스에 좋은 내용까지 거를 타선이 없는 영상이네요!!
감탄하고 좋아요 누르고 갑니다.
동물들은 언제나 귀여워.....
+이 영상에서도 나왔지만 여러분 진짜 뱀 조심하세요~! 얼마전에 저도 산책길에서 뱀을 만났습니다.
다행히 제가 먼저 발견해 우리 멍뭉이는 괜찮았지만 그렇게 도심 한가운데 있는 공원에도 뱀이 있을 줄 상상도 하지 못했어요ㅠㅠ",246,5HoYGK7_028
UgwKok_Bw6BcHkCk7EB4AaABAg,역시 출근길에도 교양을 쌓으려면 뉴스를 봐야죠 오늘도 잘봤습니다🎉🎉,184,5HoYGK7_028
Ugwdlh-paFBei1O5wod4AaABAg,금융치료 큰집방문ㅋㅋㅋ 미치겠다 주님과 부처님이라니  이정도면 직원들 보너스 500%챙겨줘요,793,5HoYGK7_028
UgyxgOHgMcO3eh-99XV4AaABAg,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 진짜 센스 미쳤네
거기다가 귀요미들까지 ㅠㅠ
오래오래 해주세요...",41,5HoYGK7_028
UgyGdLWivuErmZ60rnJ4AaABAg,"이전 이야기 A Previous Story ↓↓↓
https://youtu.be/-aD6gxOnnT0",24,uOepZZTw-gI
UgyUsjerAUGDs6EPQGh4AaABAg,무슨 시츄가 이리 사나울까나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀여워😂,167,uOepZZTw-gI
UgwIKt8UUNsn9kCkVHx4AaABAg,차도견 몽이도 너무 귀엽고 해맑은 시골 강쥐들 너무 귀여워요😆,40,uOepZZTw-gI
UgwUs8KHyBJvX1ASejp4AaABAg,ㅋㅋㅋ차도남 몽이 매력 장난 아닌데? ㅋㅋㅋㅋㅋ 시츄 너무 귀여워❤,40,uOepZZTw-gI
UgxVBMl0UfMiy2BGHth4AaABAg,쉽몬스에 비비는거 너무 웃기네 ㅋㅋㅋㅋㅋㅋ 그리고 셋이서 너무 잘어운린다개 ❤️,18,uOepZZTw-gI
UgyT3R7phRn22Z_EhgV4AaABAg,ㅋㅋㅋ몽이 귀엽네요~시골에 천천히 잘 적응하고 있기를 바래요,10,uOepZZTw-gI
UgxMuyNuylUkVHNe5XF4AaABAg,아 진짜 썸네일 맛집ㅋㅋㅋㅋㅋㅋ 개귀엽탱ㅋㅋㅋㅋㅋㅋ,30,uOepZZTw-gI
UgxLrvo2hIVtvIo23K94AaABAg,평화롭고 아름다운 동물 왕국의 다소 까탈스런 왕자 같네요ㅋ❤,18,uOepZZTw-gI
UgwsGMqgjUFZ0bKzInt4AaABAg,행복한 귀농(?)견생 보내길 바라 시(골)츄 몽이야🐶,39,uOepZZTw-gI
UgxcnLO_f6al6hFLP6Z4AaABAg,"아,,부정교합 귀여워 죽겠넹 사랑스럽다 진짜",8,uOepZZTw-gI
UgzJChFQ4gfrcEk1aj94AaABAg,"세상은 시끄러운데
시끄러움중에 고요히 심금을
울리는 동물과 공존하는 착한사람들이 있어서 감사합니다.",172,hZfsgm0vsUc
Ugzk0EEdoYZxd0GM_fd4AaABAg,옛날거 같은데 잘 살구있으려나..새끼가 다컸는데도 같이 지내는거보니 굉장히 모성애가 대단한녀석이네용 😢입양되서 행복하게 잘 살으렴😮,28,hZfsgm0vsUc
UgwTCKMHVWl5M8FAnnd4AaABAg,따뜻한 사람들❤❤❤❤❤,242,hZfsgm0vsUc
Ugyt9B-s7Zihh_ApOeh4AaABAg,"옷가게분들 복받으실겁니다
감사합니다 알이와 아가를 보살펴주셔서💖",178,hZfsgm0vsUc
Ugy6_sivzh7hJ8pCKSh4AaABAg,"예쁜 옷가게 분들 덕분에
알이와 아가가 살았어요😊
하신는 일도 더 번창하세요!",82,hZfsgm0vsUc
