영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
_ErfrJ8d6X8,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)돈까스 파티!🤩 통치즈롤까스 카츠산도 등심돈까스에 매콤한 김치카츠나베까지 꿀조합 리얼사운드 Donkatsu Udon Mukbang Asmr,2023-04-30T11:00:24Z,407786,11890,230,"['a pork cutlet.', 'トンカツ', '炸猪排', 'Du porc pané frit', 'Milanesa de cerdo', 'heo chiên xù', 'тонкацу', '火鸡面', 'uldak Fire Noodles', '먹방', '리얼사운드', '리얼사운드 먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '돈까스', '돈까스 먹방', '돈까스 asmr', '치즈돈까스', 'spicy noodle', 'noodle asmr', 'fire noodles', 'spicy noodles', 'noodles eating', 'eating noodles', 'プルダックポックンミョン', '카츠나베', '카츠산도', '돈까스샌드위치', '치즈롤까스', '등심돈까스', 'yt:cc=on']"
abMTFLPDYVY,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)단짠쫀득 대왕 소갈비찜에 비빔냉면 먹방! 한식 꿀조합 리얼사운드 Bibim-naengmyeon Galbi-jjim Mukbang Asmr,2023-04-27T11:00:01Z,581209,13319,273,"['소갈비찜', '갈비찜 먹방', '蒸牛排', 'Braised Short Ribs', 'カルビの蒸し物', '炖牛排骨', 'galbijjim', 'sườn ram', 'кальбиччим', 'costela cozida no vapor', 'калбижим', 'galbicim', 'ឆ្អឹងជំនីរ', 'غلبيجيم', 'คัลบีจิม', 'bordapörkölt', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sound', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '갈비찜 asmr', '갈비찜asmr', '냉면', '비빔냉면', '냉면 먹방', '함흥냉면', 'naengmyeon', 'cold noodles', 'yt:cc=on']"
sEM3UOufBEE,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)뿌링클 수혈타임🌟 불닭볶음면에 뿌링클 치킨 치즈볼 핫도그 감자튀김까지 꿀조합 리얼사운드 Chicken & Buldak Mukbang Asmr,2023-04-25T11:00:37Z,1073588,21641,333,"['불닭볶음면', 'Spicy Buldak Noodles', '불닭볶음면 먹방', '불닭볶음면 asmr', '치즈볼', '뿌링클', '뿌링치즈볼', '치즈볼 먹방', 'Cheeseball', '도너츠', '도넛', 'doughnut', 'チーズボール', '奶酪球', 'viên phô mai', 'bola de queso', 'Käsebällchen', 'ชีสบอล', 'Bola keju', 'Buldak stir-fried noodles', '激辛鶏肉の炒め麺', '火鸡面', 'Mì gà cay', 'superficie di pollo fritto', 'บะหมี่ไก่เผ็ด', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'mukbang show', 'モッパン', 'Мук-банг', 'Mukbang.', 'mukbang sound', 'korean food', 'eating show', 'yt:cc=on']"
oOrjx1z1y3c,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)청년피자 매드쉬림프 에그콘피자 먹방!🍕후라이드치킨 매콤점보닭다리까지 단짠 꿀조합 리얼사운드 Corn & Shrimp Pizza Mukbang Asmr,2023-04-23T12:04:36Z,782520,18400,350,"['피자', '피자 먹방', '청년피자', '청년피자 먹방', 'Pizza', 'ピザ', '披萨', 'Пицца', 'พิซซ่า', 'पिज्जा', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'mukbang show', 'Food-eating broadcasts', 'モッパン', 'une emission de nourriture', 'Eine Eating-Show.', 'Мук-банг', 'cibo a sufficienza', 'Mukbang.', 'mukbang sound', 'korean food', 'eating show', '매드쉬림프', '에그콘피자', '후라이드치킨', '치킨', '치킨 먹방', 'chicken', 'yt:cc=on']"
R6BeE_t_jPU,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)야들매콤 삼겹살김치찜 먹방! 스팸구이 계란후라이 흰쌀밥까지 한식 집밥 꿀조합 리얼사운드 Kimchijjim Mukbang Asmr,2023-04-20T11:00:25Z,605212,13411,287,"['김치찜', '김치찜 먹방', '삼겹김치찜', '달걀후라이', '계란후라이', '집밥', '집밥 먹방', '스팸 먹방', 'Braised Kimchi', 'キムチの蒸し物', 'キムチチム', 'キムチとサムギョプサルの蒸し物', 'キムチ・サムギョプサルチム', '炖泡菜', '泡菜炖五花肉', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '김치찜 asmr', '김치찜asmr', 'yt:cc=on']"
s9JkLZA1wJ8,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)매운 치즈닭갈비 먹방!🔥 당면 우동 라면사리까지 왕창 추가하고 튀김만두 주먹밥 꿀조합 리얼사운드 Cheese Dakgalbi Mukbang Asmr,2023-04-18T11:00:37Z,768531,16757,284,"['치즈닭갈비', '닭갈비', '닭갈비 먹방', '군만두', '주먹밥', 'Spicy grilled chicken', 'ヤンニョムチキン', '辣味烤鸡', 'Pollo picante asado', 'Poulet grillé épicé', 'Gaumen gekocht.', 'Gà xào cay', 'ไก่ย่างเผ็ด', 'मसालेदार भूना मुर्गी', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '大食い', '咀嚼音', 'モッパン', 'モクバン', '爆食', 'asmr 食べ物', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'asmr eating', 'mukbang show', 'eating challenge', 'eating food', 'koreanfood', 'food eating', 'eating', 'asmr mukbang', 'korean asmr', 'eating asmr', 'mukbangs', 'korean food', 'eating show', 'yt:cc=on']"
1eV4NBpYNjo,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)바삭쫀득 명랑 핫도그에 신메뉴 불닭크림떡볶이 먹방! 통모짜 디저트 크림콘꽈배기까지 분식 리얼사운드 Corn Dogs & Tteokbokki Mukbang Asmr,2023-04-16T11:00:01Z,993289,22345,314,"['명랑핫도그', '핫도그 먹방', '핫도그 asmr', 'hot dog', 'ホットドッグ', '热狗', 'pancho', 'Hotdog', 'хот-дог', 'Hilla calens', 'cachorro quente', 'سندويتش سجق ساخن', 'ฮอทด็อก', 'varm korv', 'トッポッキ', '辣炒年糕', 'طوك بوكّي', 'ต็อกปกกี', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '불닭크림떡볶이', '명랑핫도그 먹방', 'yt:cc=on']"
PbmuNa08Fmo,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)살살 녹는 성게알연어덮밥에 냉모밀 먹방! 바삭한 새우튀김 멘치카츠까지 꿀조합 Cold Noodles Salmon Urchin Roe Rice Mukbang Asmr,2023-04-13T12:50:01Z,895868,17924,307,"['냉모밀', '소바', '모밀 막방', '소바 먹방', '타마고멘치카츠', '연어덮밥', '연어', '우니', '성게알', 'Cold Buckwheat Noodles', '冷蕎麥麵', 'そば', '日式荞麦面', 'Soba', 'salmon', 'サケ', '鰱魚', 'saumon', 'cá hồi', 'たまご', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', 'Cold Noodles', 'Salmon', 'Sea Urchin', 'yt:cc=on']"
uage9-lO1Zw,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)진라면 매운맛 5봉 도전! 라면 먹방🍜 계란에 김장김치까지 리얼사운드 Jin Ramyeon Mukbang Asmr,2023-04-11T11:00:45Z,1288312,25115,465,"['라면', '라면 먹방', '라면 asmr', 'râmen', 'ramen', 'instant noodles', 'ラーメン', 'ramyeon', 'fideo instantáneo', 'die Ramyeon', 'mỳ ăn liền', 'mỳ tôm', 'рамён', 'macarrão instantâneo', 'бэлэн гоймон', 'mi instan', 'Ramyǝn', 'ramyon', 'pasta conreana', 'Ramen', 'راميون', 'รามย็อน', 'snabbnudlar', '먹방', '리얼사운드', '리얼사운드 먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', 'yt:cc=on', '진라면', '진라면 먹방']"
aGJ98dv78JU,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)매콤짭짤 오징어제육볶음에 불고기 흰쌀밥 먹방! 대왕계란말이 된장찌개까지 한식 집밥 꿀조합 리얼사운드 Jeyukbokkeum Bulgogi Mukbang Asmr,2023-04-09T11:00:00Z,741109,15302,265,"['제육볶음', '제육 먹방', '제육덮밥', '쌈밥', '쌈밥 먹방', '제육쌈밥', '된장찌개', '집밥 먹방', 'stir-fried spicy pork', 'Dwaeji-bulgogi', 'Rice with Stir-fried Pork', '豚肉炒め', '辣炒猪肉', 'jeyukbokkeum', 'thịt lợn xào', 'чеюкпоккым', 'เชยุกบกกึม', 'Pork Bulgogi', '豚プルコギ', 'テジブルゴギ', '烤猪肉', 'bulgogi', 'หมูย่าง', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'eating sound', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '오징어제육', '오징어볶음', 'yt:cc=on']"
ZkXHTCu-X3s,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)바삭매콤 교촌 레드순살 오리지널 치킨에 짜슐랭 먹방!(ft.치즈소스) 짜장라면 꿀조합 리얼사운드 Chapagetti Chicken Mukbang Asmr,2023-04-06T11:14:25Z,1434186,28759,393,"['짜장라면', '짜파게티', '짜슐랭', '교촌치킨', '교촌레드', '교촌허니', '치킨', '치킨 먹방', 'Chapagetti', 'Chicken', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '大食い', '咀嚼音', 'モッパン', 'モクバン', '爆食', 'モッパン 韓?', 'asmr 食べ物', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'mukbang show', 'eating challenge', 'eating food', 'koreanfood', 'food eating', 'eating', 'asmr mukbang', 'korean asmr', 'eating asmr', 'mukbangs', 'korean food', 'eating show', 'yt:cc=on']"
B8j32RGwVaw,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)탱글한 치즈랍스타에 대왕 바베큐폭립 먹방! 매운 국물파스타까지 양식 꿀조합 리얼사운드 Lobster & Ribs Mukbang Asmr,2023-04-04T11:00:05Z,815189,17750,254,"['버터구이 랍스타', '버터구이 랍스터', '버터구이 랍스터 먹방', '바베큐 립', '바베큐 폭립', '바베큐 먹방', '파스타', '파스타 먹방', '쉬림프 파스타', '새우 파스타', '매운 파스타', 'Grilled Cheese Lobster', 'Barbecue Ribs', 'Spicy Pasta', 'pasta mukbang', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '大食い', '咀嚼音', 'モッパン', 'モクバン', '爆食', 'asmr 食べ物', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'mukbang show', 'eating challenge', 'eating food', 'koreanfood', 'food eating', 'eating', 'asmr mukbang', 'korean asmr', 'eating asmr', 'korean food', 'eating show', 'yt:cc=on']"
qJw8tuvH-2s,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)KFC 치킨에 맥주 먹방!🍗 핫크리스피 갓양념 닭껍질튀김 갓쏘이블랙라벨에 디저트 꽈배기 에그타르트까지 리얼사운드 KFC Chicken & Beer Mukbang Asmr,2023-04-02T11:03:21Z,3607354,52223,692,"['kfc', 'kfc먹방', '치킨', '닭껍질', '치즈스틱', '블랙라벨치킨', '크리스피치킨', '에그타르트', '감자튀김', 'バーガーキング', 'Бургер кинг', 'برجر كنج', 'hamburger', 'Hamburger', 'ハンバーガー', 'ヘンボゴ', '汉堡煎牛肉饼', 'hăm-bơ-gơ', 'гамбургер', 'Hambúrguer', 'Sandviş', 'همبورغر', 'แฮมเบอร์เกอร์', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sound', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '치킨 먹방', '핫스파이시 치킨', '후라이드 치킨', 'yt:cc=on']"
sgW9rTUnFJA,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)대왕 괴물짜장면 도전먹방! 이번엔 제한시간 12분이요..? 그래도 탕수육은 못 참지🫣 디저트 공차까지 야외 먹방 브이로그 Jjajangmyeon Mukbang Vlog,2023-03-30T11:03:27Z,2242638,40642,814,"['짜장면', '중국집 먹방', '탕수육', '짜장면 먹방', 'jajangmyeon', '炸醬麵', 'zhajiangmian', 'mì đen', 'ччаджанмён', 'жажанмёнь', 'جاجانغ ميون', 'จาจังมยอน', 'Dzadzangmjon', 'Sweet and Sour Pork', '糖水肉', '糖醋肉片', 'tangsuyuk', 'thang-su-yuk', 'porco doce', 'тансүюг', 'لحم خنزير مسكر وحامض', 'ทังซูหยุก', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sound', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '쟁반짜장', '중화요리', '괴물짜장면', '도전 먹방']"
aXWNqYGyYhQ,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)노릇노릇하게 구운 삼겹살에 김치비빔국수 먹방! 충무김밥까지 한식 꿀조합 리얼사운드 Grilled Pork Belly & Bibim-guksu Mukbang Asmr,2023-03-28T11:00:01Z,1115515,20357,286,"['삼겹살', '비빔국수', '삼겹살 먹방', '비빔국수 먹방', '충무김밥', '김밥', '김밥 먹방', '충무김밥 먹방', 'Grilled Pork Belly', 'Enoki Mushrooms', 'Gimbap', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '大食い', '咀嚼音', 'モッパン', 'モクバン', '爆食', 'モッパン 韓?', 'asmr 食べ物', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'mukbang show', 'eating challenge', 'eating food', 'koreanfood', 'food eating', 'eating', 'asmr mukbang', 'korean asmr', 'eating asmr', 'mukbangs', 'korean food', 'eating show', 'yt:cc=on']"
MD5aVR4TlMo,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)꾸덕꾸덕 로제파티!🥘로제샹궈 로제돈까스 로제닭발 노이로제 걸릴 때까지 먹어보기(ft.통새우 꿔바로우) Rose Mukbang Asmr,2023-03-26T11:45:00Z,1348167,25691,326,"['마라샹궈', '로제', '마라샹궈 먹방', '꿔바로우', '꿔바로우 먹방', '돈까스', '로제돈까스', '돈까스 먹방', '닭발', '닭발 먹방', 'Crispy Pork Cutlet', 'Xiang Guo', 'Chicken Feet', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '大食い', '咀嚼音', 'モッパン', 'モクバン', '爆食', 'モッパン 韓?', 'asmr 食べ物', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'mukbang show', 'eating challenge', 'eating food', 'koreanfood', 'food eating', 'eating', 'asmr mukbang', 'korean asmr', 'eating asmr', 'mukbangs', 'korean food', 'eating show', 'yt:cc=on']"
5_mdTnaKz3k,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)청년다방 신메뉴! 차돌새우대창 떡볶이 먹방🔥라면 중국당면에 옥수수튀김 김말이 고추 오징어튀김까지 분식 꿀조합 리얼사운드 Tteokbokki Mukbang Asmr,2023-03-23T11:00:04Z,1397600,23705,394,"['떡볶이', '떡볶이 먹방', '청년다방', '청년다방 떡볶이', '청년다방 먹방', '감자튀김', '튀김', '튀김 먹방', '분식', '분식 먹방', '오징어튀김', '어묵', 'tteokbokki', 'トッポッキ', '炒年糕', 'Reiskuchenpfanne', 'món tteok xào', 'ттокпокки', 'догбуги', 'طوك بوكّي', 'ต็อกปกกี', 'Deep-fried Squid', 'イカの天ぷら', 'オジンオティギム', '炸鱿鱼', 'razon de calamares', 'friture', 'đồ rán', 'frito', 'fritto', 'ทวีกิม', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'korean food', 'real sound mukbang', 'eating show', 'yt:cc=on']"
eIIT6leWXsI,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)파사삭!쫀~득한 꽈배기에 고로케 대왕핫도그 먹방!🌭치즈볼 과일찹쌀떡 버블티까지 디저트 꿀조합 리얼사운드 Dessert Mukbang Asmr,2023-03-21T11:00:26Z,981045,22174,290,"['꽈배기', '꽈배기 먹방', '핫도그', '핫도그 먹방', '공차', '공차 먹방', '디저트', '디저트 먹방', '고로케', '고로케 먹방', 'hot dog', 'ホットドッグ', '热狗', 'Hotdog', 'ortofrutticoli', 'ฮอทด็อก', 'हॉट डॉग', 'Twisted bread stick', 'ねじり棒', '麻花', 'bottomoso', 'bánh xoắn', 'ไม้ตีลูกบิด', 'Kwibaegi', 'croquette', 'コロッケ', '戈罗凯', 'bánh sừng trâu', 'โคโรเกะ', 'Koroké', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'モッパン', 'Мук-банг', 'mukbang sound', 'korean food', 'eating show', 'Bubble Tea', 'Dessert', 'yt:cc=on', '모찌', '과일모찌', '찹쌀떡', '과일 찹쌀떡', '찹쌀떡 먹방']"
PYHJpokI41M,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)뜨끈맵칼한 순두부 진짬뽕에 꼬마김밥 김장김치 라면 먹방!🍜 불닭참치 새우튀김김밥 계란말이김밥까지 분식 꿀조합 Ramyeon & Gimbap Mukbang Asmr,2023-03-19T11:00:29Z,2331628,37206,504,"['라면', '라면 먹방', '순두부라면', '김밥', '김밥 먹방', '분식', '분식 먹방', '참치김밥', 'gimbap', 'キンパプ', '紫菜卷饭', 'Reisrollen', 'кимбап', 'كيم باب', 'คิมปับ', 'Kimbab', 'Kimbap', 'ramen', 'ラーメン', '拉面', 'ramyeon', 'fideo instantáneo', 'Instantnudeln', 'mỳ ăn liền', 'бэлэн гоймон', 'mi instan', 'Ramyǝn', 'pasta conreana', 'راميون', 'รามย็อน', 'de noedels', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', 'yt:cc=on', '진라면']"
uuJmrP2N7pw,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)바삭쫀득 족발카츠 먹방! 치즈돈까스 등심돈까스에 볼카츠까지 카츠파티🥳 리얼사운드 Pork Cutlet Mukbang Asmr,2023-03-16T11:00:44Z,1025741,20691,285,"['돈까스', '돈까스 먹방', '돈까스 asmr', '치즈돈까스', '새우튀김', 'a pork cutlet', 'トンカツ', '炸猪排 。', 'Milanesa de cerdo', 'heo chiên xù', 'тонкацу', 'tonkatsu', 'domuz pirzola', 'شريحة لحم الخنزير االمشوية', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '족발돈까스', '가츠볼', 'yt:cc=on']"
wEUYciTY6pE,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)모둠초밥 먹방!🍣 참치뱃살 연어 묵은지광어 계란초밥 새우튀김까지 리얼사운드 Sushi Mukbang Asmr,2023-03-14T11:00:42Z,829043,17470,345,"['초밥', '스시', '초밥 먹방', '스시 먹방', '초밥asmr', '스시 asmr', '초밥 asmr', 'sashimi', 'さしみ', '生鱼片', 'Сашими', 'Saşimi', 'ساشيمي', 'ปลาดิบ', 'sushi', 'すし', '寿司', 'суши', 'cơm cuốn Nhật Bản', 'سوشى', 'ซูชิ', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', 'yt:cc=on', '참치회 먹방', '성게알 먹방', 'sea urchin']"
JZoKPGp943w,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)푸라닭 치킨 신메뉴 마불로 악마 먹방! 🍗🔥  치밥부터 블랙치즈볼까지 꿀조합 리얼 사운드 Chicken & Cheeseball Mukbang Asmr,2023-03-12T11:00:24Z,1231732,23594,345,"['푸라닭', '치킨 먹방', 'chicken', 'チキン', '炸鸡 。', 'poulet frit', 'pollo', 'Hühnchen -s', 'gà rán', 'курятина', 'frango', 'шарсан тахиа', 'ayam goreng', 'piliç', 'دجاج مقلي', 'ไก่ทอด', 'kyckling.', 'kip', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sound', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', '푸라닭 먹방', '푸라닭 치킨', '마불로 악마', '매운 치킨', '치즈볼', 'yt:cc=on']"
aH9DePNjZro,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)육즙팡팡 통삼겹베이컨에 까르보 불닭볶음면 먹방! 디저트 대왕딸기까지 꿀조합 리얼사운드 Carbo Buldak & Bacon Mukbang Asmr,2023-03-09T11:00:00Z,1471572,26275,364,"['까르보불닭볶음면', '불닭볶음면', '통베이컨', '통삼겹 베이컨', '베이컨 먹방', '불닭볶음면 먹방', '딸기', '딸기 먹방', 'spicy noodle', 'noodle asmr', 'fire noodles', 'spicy noodles', 'noodles eating', 'eating noodles', 'プルダックポックンミョン', '먹방', '리얼사운드', '리얼사운드 먹방', '리얼사운드먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '大食い', '咀嚼音', 'モッパン', 'モクバン', '爆食', 'モッパン 韓?', 'asmr 食べ物', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', 'korean mukbang', 'asmr eating', 'mukbang show', 'eating food', 'koreanfood', 'food eating', 'eating', 'asmr mukbang', 'korean asmr', 'eating asmr', 'mukbangs', 'korean food', 'eating show', 'yt:cc=on']"
