영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
6FOJ1w3q_IE,UC22go5LdQEw-iDuxFb4C0hw,(감동 주의) 엄마 수달이 새끼를 낳자마자 한 행동ㅣWhat Mother Otter Did Right After Giving Birth,2023-04-23T08:00:03Z,331930,6875,223,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '동물농장 수달', '애니멀봐 수달', '수달', '귀여운 수달', '수달 출산', '수달 지능', '새끼 수달', '귀여운 동물', '새끼 동물', '수달 가족', '수달 모카', '수달 돌체라떼', 'otter', 'sea otter', 'otter holding hands', 'otter eating fish', 'otter family', 'otter hands', 'cute animal', 'baby animal', 'otter mocha', 'zoo', 'otter cute', 'otter breed']"
ql7lyZeFvX8,UC22go5LdQEw-iDuxFb4C0hw,2년 만에 얼굴이 두 배로 커진 강아지.. 안타까운 과거ㅣDog’s Face Gets Twice as Big in 2 Years.. The Truth,2023-04-23T01:30:12Z,175248,5949,308,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '감동영상', 'dog videos', 'dog house', 'dog rescue', 'dog howling', 'dog crying', 'dog', '슬픈 동물영상', '강아지', '애니멀봐 강아지', '동물농장 강아지', '강아지 구조', '강아지 사료', '강아지 수술', '강아지 치료', '강아지 병원', '강아지 위급상황', '강아지 응급처치', '강아지 울음소리', '강아지 목줄', '강아지 소리', '강아지 사고', '떠돌이견', '유기견', '유기견 임보', '유기견 입양', '유기견 구조', '유기견 사연', '유기견 가족', '임시보호', 'dogs']"
_2TE_9sFLkA,UC22go5LdQEw-iDuxFb4C0hw,얼굴이 점점 커지는 강아지 #애니멀봐 #shorts,2023-04-22T09:00:28Z,96570,1915,54,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', 'sbs animal farm 2023', '동물농장 강아지', '애니멀봐 강아지', '강아지', '개', '강아지 소리', '강아지 구조', '강아지 목줄', '목줄', '강아지 상처', '떠돌이개', '동물농장 예고', 'dog', 'dogs', 'doggy', 'doggie', 'puppy', 'dog sounds', 'dod sick', 'stray dog', 'stray dogs', 'feeding stray dog', 'stray dog film', 'dog tv', 'animal rescue', 'animal video', 'animal asks for help', 'dog shorts']"
dYugzZqT90Y,UC22go5LdQEw-iDuxFb4C0hw,얼굴이 점점 커지는 강아지.. 깜순이 좀 도와주세요ㅣDog Whose Face Keeps Swelling Up Like a Balloon..,2023-04-22T08:00:28Z,149246,3793,219,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '슬픈 동물영상', '강아지', '강아지 영상', '애니멀봐 강아지', '동물농장 강아지', '강아지 구조', '강아지 먹방', '강아지 입양', 'dog', '아기 강아지', '귀여운 강아지', '강아지 짖는소리', '강아지 종류', '강아지 소리', '강아지 산책', '강아지 유튜브', '강아지 울음소리', '강아지 간식', '강아지 사료', '강아지 목줄', 'dog barking', 'dog sounds', 'dog videos', 'dog house', 'dog rescue', 'dog howling', 'dog crying']"
amswpu--cUk,UC22go5LdQEw-iDuxFb4C0hw,아기 수달 '모카' 충격 근황 #애니멀봐 #shorts,2023-04-22T03:00:01Z,62971,2181,27,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', '동물영상', '재미있는 동물영상', 'sbs animal farm 2023', '아기 수달 모카', '아기 수달', '수달', '동물농장 수달', '귀여운 동물', '애니멀봐 수달', '새끼 수달', '귀요미 동물', '수달 영상', '수달 유튜브', '수달 돌체라떼모카', '돌체라떼모카', 'otter', 'otters', 'otter video', 'otter cute', 'pet otter', 'otter meme', 'mocha', 'otter mocha', 'shorts', 'otter shorts', 'cute animal', 'today animals', 'animal today', 'animal', 'animal videos', 'animal cute', 'baby animal', 'animal otter', 'animal otter video']"
NBYV6e0mPHA,UC22go5LdQEw-iDuxFb4C0hw,심쿵사 주범 아기 수달.. 최근 먹성 논란ㅋㅋㅋㅣWorld’s Cutest Baby Otter.. 3 Years Later,2023-04-21T23:00:06Z,355742,5156,204,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '동물농장 수달', '애니멀봐 수달', '수달', '귀여운 수달', '수달 짤', '수달 지능', '새끼 수달', '귀여운 동물', '새끼 동물', '수달 가족', '수달 모카', '수달 돌체라떼', 'otter', 'sea otter', 'otter holding hands', 'otter eating fish', 'otter family', 'otter hands', 'cute animal', 'baby animal', 'otter mocha', 'zoo', 'otter cute', '심쿵', '아기 수달']"
_70FfbCJgbU,UC22go5LdQEw-iDuxFb4C0hw,새끼와 거리두기하는 어미개 복순이 #애니멀봐 #shorts,2023-04-21T09:00:20Z,34088,1012,7,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', '동물영상', '재미있는 동물영상', 'sbs animal farm 2023', '거리두기', '강아지', '애니멀봐 강아지', '애니멀봐 개', '개', '꼬물이', '새끼 강아지', '아기 강아지', '강아지 새끼', '강아지 소리', '개 소리', '귀여운 강아지', '동물농장 강아지', '귀여운 강아지 동영상', '강아지 사연', 'dog', 'doggy', 'doggie', 'puppy', 'cute puppy', 'cute dog', 'dog videos', 'dog sounds', 'dog names', 'dog daycare', 'poppy playtime', 'puppy dog', 'puppy cute', 'puppy videos', 'puppy love', 'shorts', 'dog shorts', 'shorts feed', 'dog shorts feed']"
Jm9fQmcNyFs,UC22go5LdQEw-iDuxFb4C0hw,제 새끼를 눈 앞에 두고 다가가지 못하는 어미개 이야기ㅣMother Dog Who Can’t Approach Her Puppies Right in Front,2023-04-21T08:00:07Z,133103,3059,123,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '애니멀봐 강아지', '강아지', '동물농장 강아지', '유기견', '떠돌이 개', '꼬물이', '새끼 강아지', '유기견 강아지', '귀여운 강아지', '강아지 새끼', '떠돌이 강아지', '강아지 출산', '강아지 이야기', 'dog sound', 'abandoned dog', 'dog story', 'abandoned dogs', 'cute puppy', 'dog house', 'street dog', 'road dog', 'puppy', 'baby animal', 'dog breed', 'cute dog']"
s7eOTxI1f_g,UC22go5LdQEw-iDuxFb4C0hw,[단독] 부엌에 간 적 있지만 억울하다는 고모씨.. 변호사 불러달라ㅣSBS 발뉴스 (2023.04.21) | Paw News,2023-04-20T23:00:30Z,118456,4152,287,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '동물뉴스', '글로벌 동물뉴스', '반려동물 뉴스', '동물', '동물농장 고양이', '애니멀봐 고양이', '고양이 젤리', '동물친구들', '애니멀봐 강아지', '동물농장 강아지', '고양이 화재', '고양이 방화', '고양이 젤리발바닥', '고양이 분홍젤리', '반려동물 미용실', '강아지 미용', '고양이 미용', '애니멀봐 오리지널', '오리지널 콘텐츠', '강아지 셀프미용', '고양이 셀프미용', '반려동물 개정법', '강아지', '고양이', 'dog', 'cute dog', 'dog care', 'animal news']"
mEFETBrN03g,UC22go5LdQEw-iDuxFb4C0hw,부농부농 도롱뇽 우파루파가 노랑노랑 해져서 걱정입니다ㅣCutie Wooper Looper is Anorexic,2023-04-20T08:00:21Z,160619,1949,94,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '도료뇽', '도룡뇽 노래', '도룡뇽 키우기', '도룡뇽 먹이', '도룡뇽 캐릭터', '도룡뇽 새끼', '도룡뇽 종류', '도룡뇽 엄마', '도롱뇽 키우는 방법', '귀여운 동물', '귀여운 도룡뇽', '도룡뇽 모음', '도룡뇽 미래', '도룡뇽 병원', '도롱뇽 치료', '우파루파', '우파루파 키우기', '우파루파 입양', '우파루파 병원', '우파루파 먹이', '우파루파 수명', '우파루파 특징', '우파루파 반응속도', '귀여운 우파루파', '아기 우파루파', 'salamander', 'cute salamander']"
bA579JdESLE,UC22go5LdQEw-iDuxFb4C0hw,I was a car.. 나는 차였다. 카사노바 고양이 앞에 나타난 철벽냥이ㅋㅋㅣCat Gets Rejected By His Crush And Cries,2023-04-19T23:00:19Z,122704,3161,197,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '고양이', '애니멀봐 고양이', '동물농장 고양이', '귀여운 고양이', '고양이 눈물', '고양이 얼굴', '고양이 먹방', '고양이 울음소리', '고양이 애교', '고양이 집', '고양이 친구', '고양이 가족', 'cat', 'cat face', 'cat eat', 'cat walk', 'cat sound', 'cat cute', 'cute cat', 'cat meow', 'cat walking', 'cat tv', 'cat toy', 'cat house', 'cat family', '고양이사랑', '짝사랑', '카사노바']"
8_oQZuZPE1g,UC22go5LdQEw-iDuxFb4C0hw,[속보] 벌에 쏘인 강아지 진 씨 숨 쉰 채 발견 | SBS 발뉴스 (2023.04.14) #애니멀봐 #shorts,2023-04-19T08:00:04Z,1228579,14812,251,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', 'sbs animal farm 2023', 'sbs 발뉴스', '발뉴스', '뉴스 속보', '속보', '뉴스', '강아지 꽃놀이', '꽃놀이 주의사항', '산책 주의사항', '산책', '꽃', '강아지 산책', '강아지 건강', '개', '강아지', '애니멀봐 강아지', '벌쏘임', '벌', '꽃 독성', '산책 벌', '봄 나들이', '나들이', '아나운서', '앵커', '기자', 'dog', 'doggy', 'doggie', 'puppy', 'news', 'newsflash', 'dog video', 'the dog video', 'dog reaction', 'dog flower', 'bee', 'dog stung by bee', 'dog bee sting']"
ZwdtJ7KGNX0,UC22go5LdQEw-iDuxFb4C0hw,쪼꼬미 동물병원 시즌3 7화 (내원환자 : 레오파드게코 도마뱀 자몽님)ㅣLeopard Gecko Shows Cancer Symptoms..,2023-04-18T23:00:27Z,51844,1680,105,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '도마뱀 영상', '신기한 동물영상', '귀여운 동물영상', '도마뱀', '게코 도마뱀', '목도리 도마뱀', '도마뱀 종류']"
lz3A4cNR2m8,UC22go5LdQEw-iDuxFb4C0hw,할머니의 죽음을 알지 못하는 백구가 2년 동안 한 일 #애니멀봐 #shorts,2023-04-18T08:00:18Z,368198,8976,208,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', 'sbs animal farm 2023', '애니멀봐 진돌이', '애니멀봐 강아지', '개', '강아지', '애니멀봐레전드영상', '애니멀봐 할머니 강아지', '백구', 'dog', 'touching video', 'dog sad', 'doggy', 'dog sad story', 'dog videos', 'dog dog', 'dog tv', 'dog love', 'dog life', 'dog puppy', 'dog reaction', 'grandma dog', 'animal', 'animal videos', 'animal dog', 'dog loves grandma', '슬픈 동물 영상', '슬픈 동물']"
t01ElwOAmDU,UC22go5LdQEw-iDuxFb4C0hw,나는 태어난 지 25일 된 다람쥐 새끼다 [애니멀봐 나새끼 22호]ㅣI'm A 25 Days Chipmunk,2023-04-17T23:00:31Z,517089,10558,454,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '애니멀봐 다람쥐', '다람쥐', '다람쥐 키우기', '새끼 동물', '다람쥐 새끼', '새끼 다람쥐', '다람쥐 볼주머니', '귀여운 다람쥐', '소동물', '귀여운 동물', 'squirrel', 'squirrel sound', 'squirrel feeding', 'squirrel pet', 'squirrel cute', 'squirrel nut', 'chipmunk', 'chipmunks', 'chipmunk squirrel', 'baby animal', 'baby squirrel', 'cute animal', 'squirrel eat']"
BEsYOOnRYKE,UC22go5LdQEw-iDuxFb4C0hw,강아지 포천이의 가족을 찾습니다 #애니멀봐 #Shorts,2023-04-17T08:00:07Z,88757,3942,142,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', 'sbs animal farm 2023', '동물농장 포천이', '포천이 근황', '포천이', '애니멀봐 포천이', '강아지 입양', '개 입양', '강아지 입양문의', '입양', '가족을 찾습니다', 'shorts', '동물 입양', '반려동물', '반려견', '댕댕이', '강아지 애교', '강아지 소리', 'dog adoption', 'dog adopt', 'doggy', 'dog sounds', 'dog videos', 'dog food', 'dog tv', 'dog walk', 'rescue dog', 'rescue animals', 'dog running']"
09_Z481YLhw,UC22go5LdQEw-iDuxFb4C0hw,(감동 실화) 들개들에게 쫓기던 백구를 도와줬습니다ㅣSomething That Happened Trying to Help a Stray Dog,2023-04-16T23:00:00Z,727372,6544,296,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2022', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '애니멀봐 강아지', '강아지', '동물농장 강아지', '유기견', '떠돌이 개', '유기견 강아지', '강아지 밥', 'dog', '귀여운 강아지', '시고르자브종', '유기견 보호', '강아지 사료', '강아지 구조', '강아지 산책', 'dog sound', 'abandoned dog', 'dog house', 'street dog', 'road dog', 'cuter dog', 'mutt dog', 'dog eat', 'dog feed', 'dog rescue', 'dog walking', 'dog story']"
wQf1XrduGRs,UC22go5LdQEw-iDuxFb4C0hw,"오늘 늦잠자서 고양이들 왜 싸웠는지 못 본 애동이들 드루와..ㅣIf You Cats Fight Suddenly, Do THIS",2023-04-16T08:00:32Z,88010,1840,83,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '고양이', '애니멀봐 고양이', '동물농장 고양이', '스핑크스 고양이', '고양이 종류', '귀여운 고양이', '고양이 싸움', '고양이 상처', '고양이 성격', '고양이 싸움영상', '고양이 싸움소리', '고양이 소리', '고양이 행동교정', '고양이 영역싸움', 'cat', 'sphynx cat', 'cute cat', 'cat sound', 'cat fight', 'meow cat', 'cat fighting', 'cat eyes', 'sphynx cat fight', 'cat solution']"
xG9FhziM7U8,UC22go5LdQEw-iDuxFb4C0hw,얼굴 없는 강아지 포천이의 얼굴을 기억해주세요ㅣFaceless Dog Pocheon… His History Unveiled,2023-04-16T01:30:30Z,252357,10199,534,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '애니멀봐 강아지', '동물농장 강아지', '감동적인 영상', '강아지 영상', '강아지 입양', '동물농장 포천이', '애니멀봐 포천이', '강아지 근황', '슬픈동물영상', '감동영상', '강아지 구조', '강아지', '강아지 수술', '강아지 사고', '얼굴없는 강아지', '강아지 학대', '강아지 짖는소리', '강아지 유튜브', 'a dog barking', 'dog videos', 'dog voice', 'dog crying', 'dog walk', 'dogs', 'dog', 'dog movie', '강아지 보호자', '강아지 가족']"
LRPiuTOPfqA,UC22go5LdQEw-iDuxFb4C0hw,떠돌이개 복순이가 한 여자를 찾아간 이유 #애니멀봐 #shorts,2023-04-15T09:00:13Z,487654,6913,52,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', '동물영상', '재미있는 동물영상', 'sbs animal farm 2023', '애니멀봐 강아지', '강아지', '개', '애니멀봐 개', '강아지 영상', '귀여운 강아지', '떠돌이개', '강아지 복순이', '복순이', '동물농장 떠돌이견', '들개', '개 영상', '강아지 소리', 'dog tv', 'doggy', 'doggie', 'dog videos', 'dog sounds', 'stray dogs', 'dogs', 'dog', 'dog couple', 'white dog', 'dog food', 'dog daycare', 'puppy', 'puppy video', 'dog barking', 'dog dog', 'dog walk', 'dog life', 'dog days', 'dog running', 'dog shorts', 'shorts']"
pAvLDABaSCM,UC22go5LdQEw-iDuxFb4C0hw,떠돌이 백구 밥을 7개월 동안 챙겨줬더니 생긴 일ㅣHelped a White-Furred Dog Being Chased by Wild Dogs,2023-04-15T08:00:19Z,426873,4470,165,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2022', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '애니멀봐 강아지', '강아지', '동물농장 강아지', '유기견', '떠돌이 개', '유기견 강아지', '강아지 밥', '귀여운 강아지', '시고르자브종', '유기견 보호', '강아지 사료', '강아지 구조', '강아지 산책', 'dog', 'dog sound', 'abandoned dog', 'dog house', 'street dog', 'road dog', 'cuter dog', 'mutt dog', 'dog eat', 'dog feed', 'dog rescue', 'dog walking', 'dog story']"
ZkVD-KemSMk,UC22go5LdQEw-iDuxFb4C0hw,방송 후 얼굴 없는 강아지 포천이를 찾아온 여자..ㅣSomeone Claims She Knows the Faceless Dog Pocheon,2023-04-14T08:00:25Z,1073296,14793,1088,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '애니멀봐 강아지', '동물농장 강아지', '감동적인 영상', '강아지 영상', '강아지 입양', '동물농장 포천이', '애니멀봐 포천이', '강아지 근황', '슬픈동물영상', '감동영상', '강아지 구조', '강아지', '강아지 수술', '강아지 사고', '얼굴없는 강아지', '강아지 학대', '강아지 짖는소리', '강아지 유튜브', 'dog sounds', 'a dog barking', 'dog videos', 'dog voice', 'dog crying', 'dog walk', 'dog movie', '강아지 슬픈사연', '강아지 보호자']"
TiNVfRZn31o,UC22go5LdQEw-iDuxFb4C0hw,[단독] 산책하다 건강 아야파 한테 한방 맞은 강아지 진씨.. 남의 일 아니야ㅣSBS 발뉴스 (2023.04.14) | Paw News,2023-04-13T23:00:11Z,202718,7419,652,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2022', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상']"
Eevr1zA_dHY,UC22go5LdQEw-iDuxFb4C0hw,(감동 주의..) 앞 못 보는 고양이가 유일하게 알아본 남자ㅣA Fairy-Tale Story of a Blind Cat And a Man,2023-04-13T08:00:05Z,233786,9580,522,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '고양이', '애니멀봐 고양이', '동물농장 고양이', '길고양이', '새끼고양이', '고양이 구조', '고양이 입양', '고양이 키우기', '귀여운 고양이', '아깽이', '고양이 눈', '고양이 안구', '고양이 수술', '고양이 감동', 'cat', 'cute cat', 'stray cat', 'baby animal', 'cat family', 'cat surgery', 'cat eyes', 'kitten', 'cat videos', 'cat story', 'stray cats', 'cat adoption']"
ytTb_BEiwEU,UC22go5LdQEw-iDuxFb4C0hw,사고 마구니가 낀 울 집 마쿤이.. (주인이 더 웃김ㅋㅋㅋ) l Raccoon Keeps Stealing From the Fridge Secretly LOL,2023-04-12T23:00:31Z,499176,4832,331,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', 'sbs animal farm 2023', '애니멀봐 라쿤', '동물농장 라쿤', '사고뭉치 라쿤', '사고뭉치 마쿤', '라쿤 털', '라쿤 영상', '라쿤', 'raccoon', '귀여운동물', '귀여운 동물영상', '재밌는영상', '신기한 동물', '라쿤 키우기', '라쿤 하우스', '라쿤 일상', '라쿤이네', '라쿤 육아', 'animal', 'cute animals', 'animallovers', 'wildanimals', 'funnyanimals', 'raccoon pet', 'raccoon cute', '앵그리 라쿤', '아기 라쿤', '라쿤 먹방', '라쿤 성격', '라쿤 지능']"
xcpMzea4Y7c,UC22go5LdQEw-iDuxFb4C0hw,쪼꼬미 동물병원을 사랑해주셔서 감사합니다. #애니멀봐 #shorts,2023-04-12T08:00:32Z,7501,219,5,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', 'sbs animal farm 2023', '애니멀봐 쪼꼬미동물병원', '쪼꼬미', '쪼꼬미 동물병원', '쪼동', '만화 책', '동물 만화', '책 추천', '만화책 추천', '한국 만화', '재밌는 만화', '책', '만화', 'animal', 'cartoon', 'animal cartoon', 'animal pic', 'animal video', 'animal book', 'book', 'books', 'shorts', 'book shorts', 'short', 'shortsfeed']"
wEVQp9w70H8,UC22go5LdQEw-iDuxFb4C0hw,쪼꼬미 동물병원 시즌3 6화 (내원환자 : 박스 터틀 거북이님)ㅣHow To Give A Turtle Hiding In Its Shell A Shot,2023-04-11T23:00:22Z,95625,2465,97,"['애니멀봐', '동물농장', 'TV동물농장', '동물농장 애니멀봐', '애니멀봐 동물농장', 'sbs animal farm', 'sbs animal eng sub', 'sbs animal show', 'sbs animal farm 2023', 'animals', 'animal farm', 'tv animal farm', 'tv animal farm korean eng sub', 'tv animal farm eng sub', '동물영상', '재미있는 동물영상', '애니멀봐 거북이', '거북이', '쪼꼬미 동물', '소동물', '거북이 키우기', '애완 거북이', '거북이 수명', '수의사', '거북이 어항', '거북이 등껍질', '박스 터틀', '거북이 주사', '귀여운 동물', '동물병원', 'turtle', 'box turtle', 'turtle pet', 'turtle shell', 'cute turtle', 'tiny animal', 'cute animal', 'turtle names', 'animal hospital', 'veterinarian', 'turtle shot', 'pet']"
